Username,Time,Message
1, 07/26/06 4:03:43 PM , yea i know she is
0, 07/26/06 4:03:47 PM , shes really nice
1, 07/26/06 4:03:58 PM , yes she likes u
0, 07/26/06 4:04:11 PM , i like her too
1, 07/26/06 4:04:33 PM , she still talks bout kissing u
0, 07/26/06 4:04:48 PM , yea ?
1, 07/26/06 4:05:12 PM , yea she wants to
1, 07/26/06 4:06:13 PM , u wanta her to huh
0, 07/26/06 4:06:37 PM , might b kinda cool to try lol
1, 07/26/06 4:07:17 PM , would u suck her breast
0, 07/26/06 4:07:28 PM , if she wanted lol
1, 07/26/06 4:08:04 PM , what if she laid u down
1, 07/26/06 4:08:10 PM , and played with ur body
0, 07/26/06 4:08:26 PM , gues itd b ok lol
1, 07/26/06 4:08:48 PM , then u could do her
0, 07/26/06 4:08:59 PM , k lol
1, 07/26/06 4:10:54 PM , would u lick her pussy
0, 07/26/06 4:11:08 PM , if she wanted lol
1, 07/26/06 4:11:17 PM , she does
1, 07/26/06 4:12:17 PM , is that bad
0, 07/26/06 4:12:32 PM , na lol not bad
0, 07/26/06 4:13:06 PM , is she gon na come wit u
1, 07/26/06 4:13:16 PM , not this time
1, 07/26/06 4:13:21 PM , u got ta make it so
0, 07/26/06 4:13:26 PM , k
1, 07/26/06 4:13:29 PM , she can come get u for me
1, 07/26/06 4:13:41 PM , do u think ur folks would let u leave with her
0, 07/26/06 4:14:00 PM , better tomorrow when ther not here
1, 07/26/06 4:14:08 PM , i mean what bout
1, 07/26/06 4:14:12 PM , when they r there
1, 07/26/06 4:14:14 PM , then what
1, 07/26/06 4:14:20 PM , i never get to see u
0, 07/26/06 4:14:30 PM , we can figure it out
1, 07/26/06 4:14:36 PM , how boo
1, 07/26/06 4:14:43 PM , they will not let u leave
0, 07/26/06 4:15:04 PM , schools comin i guess i could skip but thats not for a whil
0, 07/26/06 4:15:24 PM , lookin forward to tomorrow 
1, 07/26/06 4:15:34 PM , me too
1, 07/26/06 4:15:54 PM , i hope ur phone worsk tomorrow
0, 07/26/06 4:16:11 PM , it will im sry
1, 07/26/06 4:16:28 PM , ok
0, 07/26/06 4:17:29 PM , 
0, 07/26/06 4:21:54 PM , so watcha doin ?
,,
07/27/06,,
1, 07/27/06 6:18:22 AM , hello how u doing
1, 07/27/06 6:18:22 AM , hello how u doing
1, 07/27/06 6:18:22 AM , u there
1, 07/27/06 6:18:22 AM , hello
0, 07/27/06 10:47:32 AM , hey ! got ur msgs from last night i went to bed early last night
0, 07/27/06 10:49:06 AM , i might b outside for a lil this afternoon if im not online but i got my phone with me
0, 07/27/06 10:50:42 AM ," ill watch for ya , if u wan na leave me ur cell number ill call u if u get lost or u can call me "
0, 07/27/06 3:28:23 PM , hey 
1, 07/27/06 3:28:44 PM , hey just gettin home
0, 07/27/06 3:28:54 PM , i thought u were almost here
1, 07/27/06 3:29:03 PM , i wish i were
1, 07/27/06 3:29:04 PM , ok
1, 07/27/06 3:29:12 PM , so u sure
1, 07/27/06 3:29:25 PM , ur grand dad is not coming home today
0, 07/27/06 3:29:35 PM , im sure
1, 07/27/06 3:29:39 PM , ok
1, 07/27/06 3:29:45 PM , give me ur # real fast
0, 07/27/06 3:30:31 PM , EDIT
1, 07/27/06 3:30:50 PM , ok
1, 07/27/06 3:30:52 PM , got it
1, 07/27/06 3:30:56 PM , let me get going
1, 07/27/06 3:31:01 PM , i will call u
1, 07/27/06 3:31:08 PM , i dont have the instructions on me
1, 07/27/06 3:31:19 PM , u will have to walk me through this
0, 07/27/06 3:31:26 PM , ok
1, 07/27/06 3:31:30 PM , so what r u wearing
1, 07/27/06 3:32:12 PM , r u going to tell me
1, 07/27/06 3:32:14 PM , haaaaaaaaaa
0, 07/27/06 3:32:14 PM , yea
0, 07/27/06 3:32:17 PM , lol
0, 07/27/06 3:32:25 PM , i was gon na change
0, 07/27/06 3:32:29 PM , to look nice
1, 07/27/06 3:32:32 PM , ok
1, 07/27/06 3:32:39 PM , i will call u when i get to dason
1, 07/27/06 3:32:42 PM , ok
1, 07/27/06 3:32:44 PM , bye
0, 07/27/06 3:32:45 PM , ok
,,
,,
,,
19-yr-old-female , 12:51:28 AM , yall here now
1, 12:51:33 AM , yes
1, 12:51:37 AM , listen first off
0, 12:51:39 AM , hi
1, 12:51:45 AM , we dont need any trouble
0, 12:51:48 AM , brb i sec k ?
19-yr-old-female , 12:51:57 AM , k
1, 12:51:59 AM , ok
0, 12:52:04 AM , k back
1, 12:52:08 AM , 19-yr-old-female
1, 12:52:21 AM , erin is very sexy
19-yr-old-female , 12:52:22 AM , yeah
1, 12:52:33 AM , she wants to have some fun
0, 12:52:40 AM , im 15 not 16 marcus
1, 12:52:48 AM , ok
0, 12:52:49 AM , yd u tell her that ?
1, 12:52:57 AM , i thought u said 16
1, 12:53:00 AM , sorry
19-yr-old-female , 12:53:01 AM , he told me 16
0, 12:53:04 AM , u know
1, 12:53:13 AM , yea i thought she said 16
0, 12:53:20 AM , u lie marcus
19-yr-old-female , 12:53:26 AM , lol
0, 12:53:26 AM , u know
19-yr-old-female , 12:53:43 AM , how long have u to talked
19-yr-old-female , 12:53:54 AM , i am about to be yalls counseler
19-yr-old-female , 12:53:59 AM , how ever u spell it
1, 12:54:00 AM , bout 4 weeks
19-yr-old-female , 12:54:36 AM , ok
19-yr-old-female , 12:54:46 AM , how well do yall know each other
1, 12:54:52 AM , ok listen
1, 12:54:56 AM , never meet
1, 12:55:01 AM , i think she is hot
1, 12:55:04 AM , and pretty
19-yr-old-female , 12:55:12 AM , let her talk
1, 12:55:13 AM , if u wanta talk us out of it ok
1, 12:55:24 AM , i thought u wanted to help us meet
0, 12:55:40 AM , talk about wat ?
19-yr-old-female , 12:55:55 AM , do u want to meet him
1, 12:56:05 AM , yes
0, 12:56:05 AM , it sounded cool
19-yr-old-female , 12:56:31 AM , ok u wan na lose your virginity to him
0, 12:56:44 AM , how long do u know marcus ?
19-yr-old-female , 12:56:52 AM , he just imed me
19-yr-old-female , 12:56:53 AM , lol
1, 12:57:08 AM , cuz i seen u lived in colombus
1, 12:57:20 AM , and i want her to meet people
19-yr-old-female , 12:58:24 AM , erin i wan na know your imput
1, 12:58:32 AM , ok no one talking
1, 12:58:42 AM , she is scared u will tell people
0, 12:58:46 AM , idk
19-yr-old-female , 12:58:50 AM , i aint tellin no one
19-yr-old-female , 12:59:03 AM , i wan na talk to her without u interupting
0, 12:59:04 AM , how do i kno u wont tell ?
19-yr-old-female , 12:59:23 AM , im a child of God i keep my promises
0, 12:59:39 AM , oh
1, 12:59:54 AM , so will u help us
1, 12:59:57 AM , yes or no
19-yr-old-female , 1:00:29 AM , mark i wan na talk to her first
0, 1:00:35 AM , k
0, 1:01:12 AM , wat do u wan na know
19-yr-old-female , 1:01:21 AM , tell me the reasons why u wan na meet him
0, 1:01:40 AM , cuz he wants to
19-yr-old-female , 1:02:03 AM , sweety u have to want to if i met every man that wanted to meet me i would be wore out
0, 1:02:31 AM , he seems cool
1, 1:02:41 AM , so u dont wanta meet me
0, 1:03:24 AM , u wanted to
0, 1:03:46 AM , sounded cool i guess
19-yr-old-female , 1:03:58 AM , u are from columbus ?
0, 1:04:12 AM , close
19-yr-old-female , 1:04:24 AM , where
0, 1:04:50 AM , i dont kno u not sure i should say
19-yr-old-female , 1:05:26 AM , its ok i was gon na say if u needed a friend that bad i know ppl and ill hang out with u
0, 1:06:02 AM , y ?
19-yr-old-female , 1:06:34 AM , why what ?
0, 1:06:45 AM , y do u wan na b my friend ?
19-yr-old-female , 1:06:58 AM , everyone can use a friend
19-yr-old-female , 1:07:05 AM , im sure u have lots of friends
0, 1:07:15 AM , not here
19-yr-old-female , 1:07:20 AM , really
0, 1:07:32 AM , im visiting my grandparents for summer
19-yr-old-female , 1:07:37 AM , i dont have many but i know alot of ppl im in college
19-yr-old-female , 1:07:42 AM , ow i c
19-yr-old-female , 1:07:45 AM , when do u go back
19-yr-old-female , 1:07:55 AM , where ever u are from
0, 1:08:15 AM , was gon na stay but now im not sure
1, 1:08:34 AM , she wanta stay
19-yr-old-female , 1:08:35 AM , where is it at
1, 1:08:39 AM , and be with me
0, 1:09:00 AM , u mean where am i from ?
19-yr-old-female , 1:09:07 AM , yes
0, 1:09:41 AM , pa
19-yr-old-female , 1:09:54 AM , ow wow so where are u now
0, 1:10:42 AM , not far from u
19-yr-old-female , 1:10:45 AM , im in mauk
19-yr-old-female , 1:10:55 AM , right out of columbus
1, 1:11:08 AM , so i cant talk
1, 1:11:11 AM , is that it
0, 1:11:23 AM , wat do u wan na say ?
19-yr-old-female , 1:11:26 AM , u keep buttin in talkin for her
1, 1:11:40 AM , 19-yr-old-female
1, 1:11:47 AM , i asked u would u help us
19-yr-old-female , 1:11:53 AM , im helpin
1, 1:11:54 AM , if its no just say it
1, 1:11:58 AM , how
19-yr-old-female , 1:12:05 AM , im gettin info
1, 1:12:09 AM , u havent said u would help us
19-yr-old-female , 1:12:11 AM , lerning things
1, 1:12:18 AM , u r just being noisy
19-yr-old-female , 1:12:30 AM , i talked to u now i wan na talk to her no not nosey
1, 1:12:44 AM , well willl u help us meet
19-yr-old-female , 1:13:21 AM , i dont know if yall should yet or not i wan na talk more to find out
1, 1:13:30 AM , damn who r u
1, 1:13:41 AM , ur not a judge
19-yr-old-female , 1:13:46 AM , lol what u mean
1, 1:13:48 AM , i tell u what
1, 1:13:54 AM , erin
19-yr-old-female , 1:14:00 AM , no but i know right from wrong i know mistakes
1, 1:14:10 AM , she will take care u
1, 1:14:22 AM , make sure u dont do bad things
1, 1:14:25 AM , i will go
19-yr-old-female , 1:14:31 AM , do huh
19-yr-old-female , 1:14:59 AM , erin
0, 1:15:04 AM , yea ?
19-yr-old-female , 1:15:34 AM , i wan na know what u think about all this i know your a smart girl be honest
19-yr-old-female , 1:17:15 AM , hello yall here
1, 1:17:26 AM , she dont know u
1, 1:17:34 AM , she dont wanta be talked out of it
1, 1:17:40 AM , she wanta meet me
1, 1:17:51 AM , damn u cant save everyone
1, 1:17:58 AM , if u dont wanta help
0, 1:17:59 AM , marcus is cool
0, 1:18:02 AM , is ok
1, 1:18:07 AM , just say it
0, 1:18:08 AM , its ok really
19-yr-old-female , 1:18:21 AM , no but i can try let me fill u in why i am sayin this
1, 1:18:33 AM , listen
1, 1:18:36 AM , i know
1, 1:18:39 AM , will u help
1, 1:18:43 AM , yes or no
1, 1:18:55 AM , dont need u to give me all the rest
19-yr-old-female , 1:19:41 AM , i was 17 years old i met this blk guy off the net we talked 2 years i thought he was kool to i got there he raped me and left me for dead tha tis why i want her to be sure
0, 1:19:49 AM , u dont know him hes really nice
1, 1:20:05 AM , i dont have to rap her
1, 1:20:17 AM , i could have meet her last week
1, 1:20:21 AM , and didnt
1, 1:20:27 AM , i need help
1, 1:20:35 AM , she cares bout me
1, 1:20:39 AM , and i do her
1, 1:20:45 AM , will u yes or no
1, 1:21:18 AM , come with her
1, 1:21:24 AM , make sure she is ok
19-yr-old-female , 1:21:44 AM , this one was to was wonderfull i would have slep with him if i wanted to that is the point u dont know ppl and after talkin to u marcus u are pushy and i know somehting is up so no i wont and i pray to God she is smart and dont do it
19-yr-old-female , 1:22:02 AM , and risk my self to
1, 1:22:10 AM , i am not pushy
1, 1:22:13 AM , listen
1, 1:22:19 AM , i care bout erin
1, 1:22:25 AM , i have given
1, 1:22:34 AM , her all my information
1, 1:22:43 AM , she can tell everyone bout me
19-yr-old-female , 1:22:44 AM , u wont let her talk u say what she wasnts to do u talk for her that is bull
1, 1:22:55 AM , i havent pushed her
1, 1:23:01 AM , ok
1, 1:23:04 AM , erin
1, 1:23:07 AM , talk please
0, 1:23:08 AM , hes nice really
0, 1:23:13 AM , its ok
1, 1:23:14 AM , she is scared
1, 1:23:16 AM , ok
19-yr-old-female , 1:23:36 AM , i know she is scared she out to be
1, 1:23:43 AM , of u
1, 1:23:46 AM , not me
19-yr-old-female , 1:23:47 AM , of me
1, 1:23:50 AM , yes
1, 1:23:56 AM , she wont even tell u
1, 1:24:01 AM , where she lives
1, 1:24:05 AM , erin
19-yr-old-female , 1:24:08 AM , im not the one to be scared of but she is 15 u are 27
1, 1:24:11 AM , who r u afraid of
0, 1:24:15 AM , this is just kinda weird
19-yr-old-female , 1:24:27 AM , u are tellin me
1, 1:24:46 AM , i am sorry
19-yr-old-female , 1:24:49 AM , in your pro it says u love your paw
0, 1:25:03 AM , yea i do
1, 1:25:14 AM , i will go away
19-yr-old-female , 1:25:15 AM , how much u love him
0, 1:25:21 AM , alot
19-yr-old-female , 1:25:33 AM , how do u think he would feel how bout your grandmother
0, 1:26:00 AM , cant tell them
1, 1:26:13 AM , u dont have to
19-yr-old-female , 1:26:17 AM , u should never do nothing u cant tell
1, 1:26:21 AM , cuz i wont try
1, 1:26:29 AM , 19-yr-old-female there
1, 1:26:41 AM , not trying to make her feel bad
19-yr-old-female , 1:27:39 AM , what if somthing were to happen to one of them when u were out and they couldnt find u
0, 1:28:10 AM , i think i better go to bed
1, 1:28:30 AM , do u feel better now erin
0, 1:28:40 AM , idk
1, 1:28:53 AM , i did wanta meet u
1, 1:29:02 AM , trying to get somone to help me
0, 1:29:13 AM , y did u ask a stranger ?
1, 1:29:15 AM , cuz i got lost last time
1, 1:29:22 AM , cuz she lives near u
1, 1:29:36 AM , and i thought u guys could be friends
1, 1:29:44 AM , but she thinks
19-yr-old-female , 1:29:44 AM , i mean mark i dont know what kind of person u are u may be a good person i dont know but find someone closer to your age
1, 1:29:49 AM , i am a beast
19-yr-old-female , 1:29:49 AM , i wan na be her fried
19-yr-old-female , 1:29:53 AM , friend
1, 1:30:05 AM , ok be her friend
0, 1:30:05 AM , night
1, 1:30:11 AM , erin
1, 1:30:14 AM , dont go
1, 1:30:19 AM , please
0, 1:30:23 AM , wat
1, 1:30:29 AM , ok
1, 1:30:35 AM , she wants to be ur friend
1, 1:30:41 AM , tell her what u want
19-yr-old-female , 1:31:37 AM , well anyone gon na talk
0, 1:31:45 AM , ty nice meetin u
1, 1:32:14 AM , ok
19-yr-old-female , 1:32:22 AM , why dont u trust me
0, 1:32:44 AM , i dont kno who u r
0, 1:33:03 AM , u seem nice
19-yr-old-female , 1:33:08 AM , i am really
19-yr-old-female , 1:33:18 AM , im just trying to look ou tfor u that is all
0, 1:33:31 AM , ty im ok
1, 1:33:31 AM , she wants u to help
1, 1:33:38 AM , i wont hurt her
19-yr-old-female , 1:33:53 AM , have yall talked on the phone
1, 1:33:59 AM , yessssssssssss
0, 1:34:01 AM , yea
1, 1:34:07 AM , she even has my work #
1, 1:34:20 AM , i am not going to hurt her
1, 1:34:24 AM , will u help
19-yr-old-female , 1:34:33 AM , erin u look like a sweet innocent girl and mark dont know what u look like
1, 1:34:43 AM , i am cute
1, 1:34:51 AM , erin will tell u that
19-yr-old-female , 1:34:52 AM , i dont know htat
0, 1:34:57 AM , hes cute
1, 1:35:07 AM , oh u want a pic so u can do what
1, 1:35:10 AM , turn it in
19-yr-old-female , 1:35:19 AM , i wan na see a pic i can look at a person and tell what kind of person u are
1, 1:35:23 AM , 19-yr-old-female thanks for nothing
19-yr-old-female , 1:35:27 AM , to who i dont know yall
1, 1:35:35 AM , the police
19-yr-old-female , 1:35:44 AM , nothing about yall how am i gon na turn anything in
1, 1:35:55 AM , i am going to bed too
1, 1:36:02 AM , sorry i waisted ur time
0, 1:36:55 AM , night
19-yr-old-female , 1:36:58 AM , look soryy i cant help bc if something were to happen i couldnt stand it being on my conchense
1, 1:37:16 AM , nothing will happen
1, 1:37:19 AM , damn listen
1, 1:37:23 AM , i manage
1, 1:37:27 AM , 2 stores
1, 1:37:32 AM , just wanted u to help
19-yr-old-female , 1:37:35 AM , what kind
1, 1:37:36 AM , be a friend
1, 1:37:43 AM , none of ur buiness
1, 1:37:50 AM , just know i have lots to lose
1, 1:37:59 AM , but i wanta see her
1, 1:38:03 AM , cuz i care bout her
1, 1:38:10 AM , i cant help ur guy did that
19-yr-old-female , 1:38:16 AM , i would liek to be her friend she just dont trust me
1, 1:38:18 AM , but i dont have to rap her
0, 1:38:47 AM , i trust u but u trust marcus
,,
,,
,,
19-yr-old-female , 07/26/06 12:16:33 AM , lets do a private chat
0, 07/26/06 12:18:36 AM , its ok
19-yr-old-female , 07/26/06 12:18:42 AM , whats ok
0, 07/26/06 12:19:07 AM , marcus is cool its ok
19-yr-old-female , 07/26/06 12:23:27 AM , sweety im beggin u
0, 07/26/06 12:26:56 AM , beggin wat ?
19-yr-old-female , 07/26/06 12:27:29 AM , plz think about this b4 u do it it is not a good idea plz trust me
19-yr-old-female , 07/26/06 1:03:04 AM , this is what your boy toy wrote
0, 07/26/06 1:03:17 AM , wat ?
19-yr-old-female , 07/26/06 1:03:34 AM ,
19-yr-old-female not yet,,
19-yr-old-female what do i have to be happy about,,
mark grant u turned me in,,
mark grant so u happy now,,
19-yr-old-female havent tured u in yet but u know what u just asked me is a federal offense,,
mark grant ok ok damn,,
mark grant i still think ur hot,,
mark grant but i wont talk to u,,
mark grant i see u dont wanta talk to me,,
19-yr-old-female why are u callin me hot and your into her,,
mark grant cuz u r,,
mark grant i told her i think ur sexy,,
19-yr-old-female sure u did,,
mark grant just say u dont wanta talk,,
,,
,,
19-yr-old-female , 07/26/06 1:03:48 AM , iv got more before we started talkin to u
0, 07/26/06 1:03:57 AM , ok
19-yr-old-female , 07/26/06 1:04:47 AM ,
19-yr-old-female what u wan na talk about,,
mark grant kissing u,,
0, 07/26/06 1:05:13 AM , ok
0, 07/26/06 1:05:40 AM , ty
19-yr-old-female , 07/26/06 1:05:47 AM , hold on there is more
19-yr-old-female , 07/26/06 1:06:17 AM ,
mark grant u should come meet me,,
19-yr-old-female why is that u wan na meet erin,,
mark grant u know u wouldnt anyways,,
19-yr-old-female what would we do when i get ere,,
19-yr-old-female , 07/26/06 1:07:28 AM , when i get ere
mark grant nothing u dont want,,
mark grant u r a big flirt,,
mark grant dont worry i wont ask u to meet me,,
19-yr-old-female how am i flirtin,,
mark grant would u meet me,,
mark grant yes or no,,
,,
,,
19-yr-old-female , 07/26/06 1:07:35 AM , so what u think about him now
19-yr-old-female , 07/26/06 1:08:38 AM ,
19-yr-old-female i dont know,,
mark grant i am hung,,
0, 07/26/06 1:08:41 AM , i kno
19-yr-old-female , 07/26/06 1:09:14 AM , u gon na met him sounds like he is really into u
19-yr-old-female , 07/26/06 1:09:37 AM ,
19-yr-old-female ij,,
19-yr-old-female ok,,
mark grant 11 and thick,,
0, 07/26/06 1:10:04 AM , he said he loves me
19-yr-old-female , 07/26/06 1:10:29 AM , lol yeah he loves u when he is trying to get me to sleep with him it is love i tell ya
0, 07/26/06 1:11:09 AM , im sry he asked u its ok dont worry
19-yr-old-female , 07/26/06 1:11:14 AM ,
mark grant too much,,
19-yr-old-female what u wan na sleep together,,
mark grant i asked u,,
mark grant was that too much,,
,,
,,
0, 07/26/06 1:11:32 AM , wat else did he say ?
19-yr-old-female , 07/26/06 1:12:21 AM , together
mark grant i asked u,,
mark grant was that too much,,
19-yr-old-female nahh,,
19-yr-old-female just right,,
mark grant do u like oralsex,,
19-yr-old-female , 07/26/06 1:12:54 AM , i dont like him im playin alone
19-yr-old-female , 07/26/06 1:13:14 AM ,
mark grant do u like oralsex,,
19-yr-old-female no,,
mark grant so i couldnt taste u,,
19-yr-old-female no,,
0, 07/26/06 1:13:23 AM , he told me he was gon na ask u some questions to c if he could trust u
19-yr-old-female , 07/26/06 1:13:36 AM , lol yeah
0, 07/26/06 1:14:08 AM , 
19-yr-old-female , 07/26/06 1:14:21 AM , what is tha tfor
0, 07/26/06 1:15:14 AM , cuz i dont know wat else to say
19-yr-old-female , 07/26/06 1:15:45 AM , he has screws loose in his head
19-yr-old-female , 07/26/06 1:16:06 AM ,
19-yr-old-female lol yep enough u put u under the jail,,
mark grant ok,,
mark grant well i guess i will never try to meet u,,
19-yr-old-female nope im not that stupin,,
19-yr-old-female im not 15 anymoe,,
19-yr-old-female u are an adult find an adult,,
mark grant u r sexy,,
mark grant do u wanta talk to me see bout meeting me,,
mark grant yes or no,,
0, 07/26/06 1:16:09 AM , he seemed nice
19-yr-old-female , 07/26/06 1:16:44 AM , really now do u see what kind of person he really id
0, 07/26/06 1:17:23 AM , dont know wat to say
19-yr-old-female , 07/26/06 1:17:38 AM , its simple do ustill want to meet him
0, 07/26/06 1:18:25 AM , wat r u gon na do if i say yea ?
19-yr-old-female , 07/26/06 1:18:46 AM , tell u that u are stupid
19-yr-old-female , 07/26/06 1:19:42 AM , from what he has said tonight he has commited a federal offense he will go to jail for a long time
19-yr-old-female , 07/26/06 1:20:00 AM , what is his last name is it grant
0, 07/26/06 1:20:15 AM , idk for sure
19-yr-old-female , 07/26/06 1:20:50 AM , just please dont do it for your safety
